ModA	ModB	RH	WS
0	0	95.4	0.9
0	0	95.1	1.4
0	0	94.2	1.5
0	0	94.1	1.6
0	0	95.2	1.4
0	0	94.4	1.1
0	0	94.4	1
0	0	94.7	0.2
0	0	95.2	0
0	0	95.6	0
0	0	95.5	0
0	0	95.6	0
0	0	95.6	0
0	0	95.7	0
0	0	96.3	0
0	0	96.5	0
0	0	96.6	0
0	0	96.3	0
0	0	95.8	0
0	0	95.7	0
0	0	95.9	0
0	0	95.8	0
0	0	95.9	0
0	0	96.1	0.8
0	0	96	1.3
0	0	96.2	1.6
0	0	96.7	1.7
0	0	96.3	1.8
0	0	96.3	1.8
0	0	96.1	1.9
0	0	95.9	2
0	0	95.4	1.7
0	0	95	1.3
0	0	94.9	0.1
0	0	95	0
0	0	95	0.1
0	0	95.2	1.1
0	0	95.4	2
0	0	95.8	2.7
0	0	96.3	2.6
0	0	96.4	2.6
0	0	96.7	2.3
0	0	96.8	2
0	0	96.9	1.9
0	0	96.9	1.5
0	0	96.9	1.2
0	0	96.9	1.1
0	0	96.9	1.2
0	0	97.2	1.3
0	0	97	0.9
0	0	97.4	0.1
0	0	97.8	1.6
0	0	97.6	1.9
0	0	97.3	1.7
0	0	97.2	0.3
0	0	96.9	0
0	0	96.7	0.5
0	0	96.6	1.1
0	0	96.7	1.1
0	0	96.6	0.5
0	0	97.2	1.3
0	0	96.7	1.7
0	0	95.8	0.9
0	0	95.8	1.6
0	0	95.8	2
0	0	95.4	1.8
0	0	95.4	1.7
0	0	95.3	0.4
0	0	95.2	0.5
0	0	95.2	0.4
0	0	95.3	0.5
0	0	95.3	0
0	0	95.7	0
0	0	95.9	0.2
0	0	95.9	0
0	0	95.4	0
0	0	95.1	0
0	0	95.7	0
0	0	95.4	0.1
0	0	95.5	1.1
0	0	95.9	1.1
0	0	96.1	0.7
0	0	96.1	0.2
0	0	96.2	0
0	0	96.5	0
0	0	96.7	0
0	0	96.5	0
0	0	96.5	0
0	0	96.4	0
0	0	96.5	0
0	0	96.7	0
0	0	96.9	0
0	0	97	0
0	0	97	0
0	0	97.4	0.1
0	0	97.4	0
0	0	97.2	0
0	0	97.2	0
0	0	97	0
0	0	96.2	0
0	0	96	0
0	0	96	0
0	0	96.3	0
0	0	96.7	0
0	0	97.1	0
0	0	97.2	0
0	0	97.1	0
0	0	97.2	0
0	0	97.5	0
0	0	97.2	1.5
0	0	97.3	1.3
0	0	97.8	0.8
0	0	97.9	0.6
0	0	98.1	0.3
0	0	98.2	0.3
0	0	98.3	0.3
0	0	98.4	0.5
0	0	98.5	0.3
0	0	98.5	0.3
0	0	98.6	0
0	0	98.5	0
0	0	98.5	0
0	0	98.6	0
0	0	98.6	0
0	0	98.7	0
0	0	98.6	0
0	0	98.7	0
0	0	98.7	0
0	0	98.8	0
0	0	99.2	0
0	0	99.1	1
0	0	98.8	0.1
0	0	98.5	0.2
0	0	98.1	0.3
0	0	97.6	1
0	0	97	1.2
0	0	96.6	0.9
0	0	96.7	0.4
0	0	96.7	0.2
0	0	96.3	0.3
0	0	96.1	0
0	0	96.4	0.2
0	0	96.8	0
0	0	96.9	0.3
0	0	97.1	0.4
0	0	97.4	0.3
0	0	96.8	0.8
0	0	96.2	0.2
0	0	96.4	0
0	0	96.3	0.1
0	0	96.1	0
0	0	96.4	0
0	0	96.6	0.3
0	0	96.9	0.9
0	0	97.4	0.7
0	0	97.5	0.5
0	0	97.8	0.1
0	0	98	0
0	0	98.2	0.1
0	0	98.4	0
0	0	98.5	0
0	0	98.5	0
0	0	98.5	0
0	0	98.6	0
0	0	98.8	0
0	0	98.6	0.7
0	0	98.6	0.7
0	0	98.7	1
0	0	98.7	0.7
0	0	98.3	0.9
0	0	98	0.9
0	0	98.1	0.6
0	0	98.2	0.5
0	0	98.3	0.9
0	0	98.5	1.1
0	0	98.5	1.4
0	0	98.6	1.4
0	0	98.7	1
0	0	98.8	0.5
0	0	99	0
0	0	99	0
0	0	98.9	0
0	0	98.9	0
0	0	99.1	0
0	0	99.2	0
0	0	99	0
0	0	98.8	0
0	0	98.7	0
0	0	98.7	0
0	0	98.6	0
0	0	98.6	0
0	0	98.6	0
0	0	98.7	0
0	0	98.8	0.9
0	0	98.7	0.8
0	0	98.7	0.9
0	0	98.6	0.3
0	0	98.4	0
0	0	98.4	0
0	0	98.4	0
0	0	98.4	0
0	0	98.4	0
0	0	98.5	0
0	0	98.5	0
0	0	98.4	0
0	0	98.4	0
0	0	98.3	0
0	0	98.4	0
0	0	98.5	0
0	0	98.6	0
0	0	98.6	0
0	0	98.8	0
0	0	98.9	0
0	0	98.8	0
0	0	98.7	0
0	0	98.8	0
0	0	98.8	0
0	0	98.6	0
0	0	98.6	0
0	0	98.6	0
0	0	98.5	0
0	0	98.5	0
0	0	98.4	0
0	0	98.3	0
0	0	98.3	0
0	0	98.2	0
0	0	98.1	0
0	0	98.1	0.4
0	0	98.3	0.4
0	0	98.5	0
0	0	98.6	0
0	0	98.5	0.1
0	0	98.6	0.1
0	0	98.7	0.1
0	0	98.9	0
0	0	99	0
0	0	99.1	0
0	0	99.2	0
0	0	99.3	0
0	0	99.7	0
0	0	99.7	0
0	0	99.6	0
0	0	99.6	0
0	0	99.6	0
0	0	99.4	0
0	0	99.4	0
0	0	99.3	0
0	0	99.2	0
0	0	98.9	0
0	0	98.8	0
0	0	98.9	0
0	0	98.9	0
0	0	98.9	0
0	0	99	0
0	0	99	0
0	0	98.8	0
0	0	98.8	0
0	0	98.8	0
0	0	98.5	0
0	0	98.3	0
0	0	98.4	0
0	0	98.5	0
0	0	98.5	0
0	0	98.6	0
0	0	98.8	0.1
0	0	98.8	0
0	0	98.9	0
0	0	99.2	0
0	0	99.3	0.4
0	0	99.4	0.7
0	0	99.4	0.7
0	0	99.4	0.4
0	0	99.3	0.4
0	0	99.3	0.5
0	0	99.4	1
0	0	99.6	1
0	0	99.6	1.1
0	0	99.4	0.4
0	0	99.5	0
0	0	99.5	0
0	0	99.5	0
0	0	99.5	0
0	0	99.5	0
0	0	99.5	0
0	0	99.4	0
0	0	99.4	0
0	0	99.4	0
0	0	99.2	0
0	0	99.1	0
0	0	99.1	0
0	0	99.2	0
0	0	99.4	0
0	0	99.4	0
0	0	99.4	0
0	0	99.4	0
0	0	99.4	0
0	0	99.5	0
0	0	99.5	0
0	0	99.5	0
0	0	99.6	0
0	0	99.6	0
0	0	99.6	0
0	0	99.7	0
0	0	99.7	0
0	0	99.7	0
0	0	99.7	0
0	0	99.7	0
0	0	99.7	0
0	0	99.7	0
0	0	99.7	0
0	0	99.7	0
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	100	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	100	0
0	0	100	0
0	0	99.9	0
0	0	99.8	0
0	0	99.6	0
0	0	99.7	0
0	0	99.7	0
0	0	99.6	0
0	0	99.6	0
0	0	99.6	0
0	0	99.6	0.7
0	0	99.6	0.8
0	0	99.4	0.8
0	0	99.4	0.9
0	0	99.3	1
0	0	99.2	1
0	0	99.2	0.5
0	0	99.2	0.4
0	0	99	0.3
0	0	98.9	0.2
0	0	98.8	0.2
0	0	98.7	0.1
0	0	98.4	0
0	0	98.2	0
0	0	98.1	0
0	0	98.2	0.1
0	0	97.7	0.7
0	0	97.8	1
0	0	97.5	1.5
0	0	97.5	1.5
0	0	97.6	1.6
0	0	97.6	1.1
0	0	97.4	0.9
0	0	97.5	0.8
0	0	97.4	0.7
0	0	97	0.2
0	0	96.8	0
0	0	97	0
0	0	97.2	0
0	0	97.3	0.4
0	0	97.4	0.8
0	0	97.6	0
0	0	97.8	0
0	0	98	0
0	0	98.2	0
0	0	98.4	0
0	0	98.4	0.5
0	0	98.6	0.9
0	0	98.5	0.9
0	0	98.6	1
0	0	98.7	0.9
0	0	98.7	0.9
0	0	98.7	0.3
0	0	98.7	0
0	0	98.8	0
0	0	98.8	0
0	0	98.9	0
0	0	98.9	0
0	0	98.9	0
0	0	99.1	0
0	0	99.1	0
0	0	99.2	0.1
0	0	99.2	0.6
0	0	99.1	1.1
0	0	99	1.5
0	0	98.9	2.1
0	0	98.9	2.1
0	0	99	2
0	0	99.2	2.1
0	0	99.2	1
0	0	99.4	0.6
0	0	99.5	1
0	0	99.6	1.3
0	0	99.7	1.6
0	0	99.7	1.2
0	0	99.6	0.1
0	0	99.4	0
0	0	99.4	0
0	0	99.4	0
0	0	99.5	0
0	0	99.2	0.3
0	0	99.1	0.2
0	0	99	0
0	0	99.1	0
0	0	99.1	0.7
0	0	99.1	0.1
0	0	98.9	0
0	0	98.6	0
0	0	98.9	0
0	0	99	0.9
0	0	99	1.9
0	0	97.9	1.7
0	0	97.1	2
0	0	98	1.9
0	0	97.9	1.7
0	0	97.8	1
0	0	97.6	1.5
0	0	97.4	1.6
0	0	97.4	1.3
0	0	96.9	0.7
0	0	96.3	0
0	0	96.3	0
0	0	96.5	0
0	0	96.5	0
0	0	96.2	0
0	0	96.9	0.3
0	0	97.2	1.4
0	0	97.1	1.7
0	0	96.8	2.1
0	0	96.5	2.5
0	0	96.6	2.5
0	0	96.9	2.6
0	0	97.2	2.5
0	0	97.6	2
0	0	97.5	2.1
0	0	97.6	0.9
0	0	97.7	1.6
0	0	97.2	1.8
0	0	96.9	1.9
0	0	96.7	2.6
0	0	96.5	2.2
0	0	96.7	1.8
0	0	95.8	2.5
0	0	95.3	2.3
0	0	95.6	2.2
0	0	95	2.4
0	0	94.8	2.8
0	0	95.2	1.7
0	0	95.6	1.6
0	0	96	2
0	0	96	1.8
0	0	96.2	1.8
0	0	96.6	1.5
0	0	96.8	1.3
0	0	97.1	1.2
0	0	97.2	0.7
0	0	97.2	0.5
0	0	97.3	0
0	0	97.3	0
0	0	97.4	0
0	0	97.4	0
0	0	97.6	0
0	0	97.9	0
0	0	98	0
0	0	98.1	0.8
0	0	98	1.3
0	0	98	1.5
0	0	98.4	1.3
0	0	98.5	1.2
0	0	98.6	1.8
0	0	98.6	1.8
0	0	98.4	1.7
0	0	98.2	1.7
0	0	98.1	1.6
0	0	98.1	1.2
0	0	98	1.4
0	0	97.4	1.5
0	0	97.2	1.5
0	0	97	1.4
0	0	97	0.4
0	0	97.1	0.7
0	0	97.1	0.5
0	0	97.2	0.2
0	0	97.5	0
0	0	97.7	0
0	0	97.7	0
0	0	97.9	0
0	0	98	0
0	0	98	0
0	0	98	0.5
0	0	98.1	0.1
0	0	98.3	0
0	0	98.4	0
0	0	98.5	0
0	0	98.6	0.1
0	0	98.7	0
0	0	98.7	0
0	0	98.6	0
0	0	98.6	0
0	0	98.6	0
0	0	98.7	0
0	0	98.8	0
0	0	98.7	0
0	0	98.8	0
0	0	98.9	0
0	0	98.9	0
0	0	98.9	0
0	0	98.8	0
0	0	98.8	0
0	0	98.7	0
0	0	98.7	0
0	0	98.8	0
0	0	98.8	0
0	0	98.8	0
0	0	99	0
0	0	98.9	0
0	0	98.9	0
0	0	98.9	0
0	0	99	0
0	0	99	0
0	0	99	0
0	0	99.1	0
0	0	99.2	0
0	0	99.3	0.1
0	0	99.3	0.1
0	0	99.3	0
0	0	99.4	0
0	0	99.3	0
0	0	99.2	0
0	0	99.2	0
0	0	99.2	0
0	0	99.2	0
0	0	99.2	0
0	0	99.3	0
0	0	99.3	0
0	0	99.4	0
0	0	99.5	0
0	0	99.5	0
0	0	99.6	0
0	0	99.6	0
0	0	99.5	0
0	0	99.4	0
0	0	99.5	0
0	0	99.5	0
0	0	99.3	0
0	0	99.1	0
0	0	99.2	0
0	0	99.2	0
0	0	99.2	0
0	0	99.3	0
0	0	99.3	0
0	0	99.4	0
0	0	99.4	0
0	0	99.5	0
0	0	99.6	0
0	0	99.6	0
0	0	99.7	0
0	0	99.6	0
0	0	99.6	0
0	0	99.7	0
0	0	99.6	0
0	0	99.5	0
0	0	99.5	0.1
0	0	99.6	0.5
0	0	99.7	0.7
0	0	99.8	0.9
0	0	99.8	0.8
0	0	99.8	0.5
0	0	99.7	0.2
0	0	99.7	0
0	0	99.7	0
0	0	99.7	0
0	0	99.8	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	99.8	0
0	0	99.6	0
0	0	99.7	0
0	0	99.7	0
0	0	99.7	0
0	0	99.8	0
0	0	99.8	0
0	0	99.9	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	99.8	0
0	0	99.8	0.3
0	0	99.7	0
0	0	99.6	0
0	0	99.7	0
0	0	99.7	0
0	0	99.8	0
0	0	99.8	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	100	0
0	0	100	0
0	0	100	0.1
0	0	100	0.1
0	0	100	0.5
0	0	100	0.6
0	0	100	0.2
0.1	0	100	1.2
0.1	0.1	99.9	1.1
0.1	0.1	99.9	1.4
0.1	0.1	99.9	1.4
0.1	0.1	99.7	1.3
0.2	0.2	99.7	1.3
0.2	0.2	99.7	0.9
0.3	0.2	99.6	1.2
0.3	0.3	99.5	0.4
0.5	0.4	99.4	0.6
0.6	0.6	99.4	0
0.8	0.8	99.4	0
1.1	1	99.4	0.2
1.6	1.5	99.3	0
2.5	2.4	99.3	0
3.9	3.6	99.3	0
5.4	5	99.2	0
7.2	6.7	99.2	0
9.1	8.6	99.1	0
10.6	9.9	99.1	0
11.9	11.3	99.2	0
13.5	12.8	99.4	0
15.1	14.2	99.3	0
16.3	15.5	99.3	0
17.3	16.4	99.4	0
18.6	17.7	99.6	0.3
20.5	19.5	99.3	0.6
22.5	21.4	99.2	0
24.3	23.2	99.3	0
26	24.9	99.3	0
27.8	26.6	99.3	0
29.6	28.3	99.4	0
31.4	30	99.4	0
33	31.6	99.4	0
34.4	33	99.5	0
35.8	34.3	99.6	0
37	35.4	99.6	0
37.9	36.4	99.6	0
38.9	37.3	99.6	0
40	38.4	99.6	0
41.1	39.5	99.7	0.1
42.4	40.7	99.5	0.1
43.9	42.1	99.6	0
45.9	44.1	99.7	0
48.1	46.2	99.7	0
50.4	48.4	99.8	0
52.6	50.5	99.7	0
54.4	52.2	99.7	0
54.8	52.7	99.8	0
54	51.9	100	0
52.6	50.6	99.9	0
51.6	49.6	99.9	0
50.8	48.8	99.9	0
50.1	48.2	100	0
49.8	47.9	100	0
49.9	48	100	0
50.7	48.8	100	0
52.4	50.4	100	0.1
54.9	52.8	100	0.1
57.9	55.7	100	0.1
60.1	57.8	100	0
60.6	58.3	100	0
58.5	56.3	100	0
57.3	55	100	0
58.5	56.1	100	0
59.6	57.2	100	0
60.4	58	100	0
61	58.6	100	0
61.9	59.5	100	0
63.3	60.8	100	0
65.6	63.1	100	0
66.9	64.4	100	0
66.5	63.9	100	0
67.7	65	100	0
72	69.2	100	0
75.5	72.5	100	0
78.2	75.1	100	0
83	79.9	100	0
88	84.7	100	0
87.6	84.3	99.9	0
86.3	83.1	99.9	0
86.8	83.5	99.7	0
87.1	83.8	99.6	0
89.4	86.1	99.4	0
92.9	89.4	99.3	0
96.3	92.8	99.2	0
98.8	95.2	99.1	0
100.9	97.3	98.7	0
103.7	100.1	98.6	0
104.3	100.7	98.6	0
102.6	99.1	98.8	0
99.8	96.4	99.2	0
96.6	93.3	99.3	0
94.2	91	99	0
92.7	89.6	99	0
91.1	88	99	0
89.4	86.2	99.1	0.1
88.4	85.3	99.3	0.3
88.3	85.3	98.6	0
62.2	85.3	98.3	0
55.9	86.2	98.3	0
89.3	86.6	98.3	0
89.8	87.1	98.2	0
90.7	88	98.3	0
91.6	89	97.8	0
92.5	89.9	97.7	0
93.5	90.9	98.1	0
94.9	92.3	98.5	0
96.7	94	97.9	0
98.5	95.7	98.2	0
100.3	97.5	97.5	0
102.6	99.7	97	0
105.2	102.3	97.2	0
107.9	104.9	97	0
110.1	107	97.1	0
112.1	108.8	97	0
114.7	111.3	97.2	0
118.3	114.9	97.6	0
123	119.5	97.6	0
128.1	124.4	97.4	0
132.3	128.5	97.8	0
136.1	132.3	96.9	0
139.5	135.6	96.8	0
141.5	137.5	97.2	0
142.1	138.1	95.9	0
142	138	95.9	0
142.3	138.3	96.1	0
143.1	139	96.2	0
144.5	140.3	95.8	0
146.3	142.1	96.1	0
148.3	144.2	95.7	0
150.9	146.7	96.4	0
154	149.7	96.2	0
157	152.6	96.1	0
159.5	155.1	96.5	0
161.5	157	95.9	0
163.4	158.8	95.8	0
165.7	160.9	95.5	0
168.1	163.2	95.7	0
170.3	165.4	96	0
173	168.1	95.9	0
176.7	171.7	94.7	0
181.4	176.4	94.8	0
187.4	182.2	95	0.1
194.4	189.1	95.1	0
202.3	196.9	95.6	0
210.7	205.1	94.9	0
219.6	213.8	94.7	0.1
229.4	223.4	94.9	0
240.6	234.3	95.4	0.2
255.8	249.2	93.8	0.9
279.6	272.5	94.6	0.2
293.5	286.1	94.5	0.2
307.9	300.1	94	0.1
322.3	314.1	93.9	0.4
332.3	323.7	93.5	0.2
319.5	311.3	93.8	0
314.5	306.5	94.5	0
321	312.8	93.3	0.1
332.5	324.1	93.4	1
340.2	331.4	88.7	0.1
347.3	338.3	89.9	0.1
349.6	340.5	89.4	0.5
348	339	90.4	0.7
344.3	335.4	88.9	0.3
341.5	332.7	89.7	0
339.9	331.3	89.2	0
340.7	332.1	87.7	0
343.1	334.4	88.1	0
346.6	337.8	88.6	0
352.5	343.6	87.9	0
363.7	354.6	88.9	0.3
371.6	362.3	88.8	0.1
373.4	364	88.9	0
372.4	363.1	88.7	0
372.3	363	90.1	0.3
374.9	365.5	88.2	0.3
379.4	369.9	89.2	0
385.3	375.6	88.2	0
392.2	382.4	88.9	0
399.7	389.7	87.6	0.2
407.4	397.2	88	0
426.9	416.1	87.5	0
443.8	432.5	87.7	0
468.7	456.8	87.1	0
528	514	86.5	0
587	571.6	87.1	0
547.8	534.2	85	0.4
549.8	536.2	84.4	0
532.9	519.7	84.4	0.1
549.7	536.1	86.9	0.2
509.4	496.8	86.4	0
524	511.1	86	0.1
546.3	533	86.7	0
533.3	520.3	86.7	0.4
535.7	522.8	86.6	0.6
580.1	566	86.4	0.1
788.6	768	87.3	1.2
966	942	85.8	1.4
977	953	86.5	0.5
867	846	87.5	0.9
761.5	743.8	85.3	1.5
814	795.1	87.2	1
797.8	779.1	85.9	1.4
763.1	744.8	85.2	0.7
746.6	728.3	85.8	0.6
770.6	752.2	85.7	0.5
676	659.7	86.5	0
600.1	585.7	85	0.1
531.9	519.3	84.1	0.9
490	478.3	83.9	1.5
509.3	497.2	83.8	0.8
520.5	508.1	85	0.4
577.6	563.8	85.5	1.7
495.1	483.5	85.1	1.8
489.7	478.4	84.7	1.4
509.3	497.5	85.6	1.3
521.1	508.9	85.2	0.5
474.2	462.9	85.2	0.4
378.9	369.7	85.8	0.7
443.6	431.8	85.2	0.1
576.7	561.9	85.5	0.1
521.2	507.7	85.4	0.8
476.3	465.3	85.3	0.9
483.8	472.3	85.1	1.3
581.5	567.4	84.5	1.4
591.3	576.6	85.8	0.9
624.1	608	86.4	1.1
821	800	85.6	0.8
1006	982	83.5	0.9
942	919	83.6	1.1
744.9	725.2	84	1.3
1042	1017	84.3	1.7
1045	1019	83	1.2
1057	1031	82.2	0.8
1079	1053	80.3	0.8
1091	1065	80.4	0.1
1128	1101	79.5	0.1
1137	1109	81.6	1.4
1002	978	78.9	1.5
938	915	78.2	0.7
873	853	76.7	0.4
644.7	630.4	76.6	0.2
698.2	681.6	75.5	0
666.2	648.2	75.7	1.2
669.3	653.2	75.4	1.3
783.9	764.4	75.8	1.3
763	744.2	76.7	0.2
851	830	76.3	0.5
864	843	77.2	0
942	920	76.8	0.2
888	867	76.9	0.7
891	871	75.6	0.9
936	914	75	0.3
801	783.8	75.6	0.8
596.5	584.1	74.8	0.7
764.1	745.7	74.1	0.5
807	789.1	73.9	0.3
832	813	73.9	0.4
919	898	74.4	0.6
1045	1021	75	1.1
1069	1045	73.5	1.5
1056	1033	74.5	0.7
1092	1068	75	0.2
1096	1073	75.7	0.9
1057	1034	75.5	1.3
1071	1049	74.5	1.6
1071	1048	73.7	1.8
1074	1051	74.1	1.8
995	974	74.4	2.1
1034	1013	74.7	1.3
1032	1011	76.8	1.9
1037	1016	74.6	1.6
1038	1018	76	0.9
1030	1009	77.2	1.4
1036	1015	75.9	2.5
1035	1015	76.9	2.3
1033	1013	78	2
1028	1007	76.5	2
1027	1005	75.9	1.6
1031	1010	75.4	0.4
1042	1020	75.5	1.5
1043	1022	75.6	1.8
1029	1008	75.8	1.1
1013	991	76.9	2.1
1000	978	75.3	2.3
996	974	75	1.9
996	974	75.7	1.3
993	971	76.4	1.8
994	971	77.5	1.7
1004	982	75.3	1.8
1024	1002	76.4	2.2
1045	1023	74.9	2.4
1063	1041	75.4	2.4
1077	1054	74.5	2.1
1089	1066	74.4	1.6
1097	1073	72.7	0.8
1105	1081	74.3	1.4
1109	1085	74.1	0.4
1115	1091	73.6	1.7
1117	1094	73.7	1.5
1139	1115	73.3	1.7
1148	1124	74.1	2.9
1165	1141	74.2	2.6
1142	1119	74.6	2.4
1184	1159	73.4	2.2
1185	1159	75.1	2.1
1169	1144	73.9	2.3
1127	1102	72.1	1
1122	1097	72.8	1.8
1105	1080	73.5	2.7
1090	1066	72	1.7
1065	1041	73.5	1.3
1062	1039	73.1	0.9
1056	1033	73.7	1.8
1051	1028	73.6	0.5
1049	1027	73.6	1.6
1049	1026	74	1.9
1049	1027	73.2	2
1046	1024	72.5	2.5
1041	1019	72.7	2.1
1034	1012	74.3	0.9
1039	1017	73.9	1.5
1038	1017	74.1	1.5
1035	1014	73.7	1.8
1045	1023	74.5	2.5
1061	1039	73.3	2.5
1064	1039	74.3	2.6
1081	1058	73.3	2.3
884	857	74.1	2.1
769.9	749.6	73.1	1.6
1013	990	73	1.6
1056	1032	73.2	0.8
1058	1034	71.6	2
1069	1046	71.5	1.6
1086	1062	72.3	2.1
1094	1070	71.9	2
1101	1077	71	1.6
1112	1089	69.6	1.9
1125	1102	69.9	1.9
1126	1104	70.9	2.2
1128	1106	70.5	2.7
697.5	681.9	68.3	2.7
382.7	375.2	69.2	1.9
388	380.2	69.9	1.4
874	858	69.7	1.1
1133	1109	71.2	1.6
1113	1091	68.7	1.4
1110	1088	68.7	0.5
1105	1083	69.1	1.5
1100	1078	68.8	1.8
1101	1079	70.9	1.7
1103	1080	69.7	0.6
1105	1083	70.2	0.8
1107	1085	69.9	1.9
1113	1090	71	1.8
1136	1113	70.8	2.4
779.2	773	69.3	0.3
743.8	732	70.8	2.7
542.1	533.7	71	2.6
572.4	559	70.6	1.9
391.2	381.4	71.1	0.4
370.9	361.1	72.4	0.5
373	363.1	71.9	1.8
378.3	368.2	71.6	2.7
394.5	383.9	71.2	2.4
436.3	424.5	71.8	1.9
771	756.4	72.2	0.5
681.5	664.5	71.4	0.6
793	772.5	73.9	0.7
543.5	530.1	73.9	2.1
1038	1014	73.4	2.8
993	971	72.3	2.2
364.2	356.8	73.5	2.1
305.2	298.6	72.1	2.6
303.5	296.5	72.4	1.6
289.2	283	73.5	1.3
286.6	280.6	73	1.2
290.9	283.8	72.2	1
300.5	292.8	71.1	0.9
322.3	313.8	72.6	0.1
353.6	343.9	70.5	0
367.5	357.6	70.6	0
383.5	373.7	71.9	0.1
392.7	383	71.2	0
377.4	368.3	70.8	0
360.6	351.4	70.7	0
345.8	336.8	70.8	0.1
336.7	328.2	71.8	0
401.1	391.5	72.1	1
864	848	70	1.4
1165	1139	70.8	1.8
1091	1066	70.2	2
899	878	70	1.4
1023	1000	69.1	0.2
1111	1086	68.7	0.2
1131	1106	70.2	1.5
1126	1101	69.7	1.7
1047	1025	69.5	1.6
1092	1069	68.2	0.5
1088	1065	68.5	0.1
982	960	68.6	0.2
916	895	67.7	1.7
1092	1069	68.3	1.1
1087	1063	69	2.2
1097	1073	68.8	0.5
1120	1096	70	2.2
950	929	69.8	2.2
797.7	782	68.6	1.3
742.4	726.7	68.4	1.1
1001	980	66.3	0.3
372.9	363.6	67.2	0.9
